index,artist,genre,style
53311,Unknown Artist,genre_painting,Post_Impressionism
53312,maurice-prendergast,genre_painting,Post_Impressionism
53313,Unknown Artist,genre_painting,Pointillism
53314,edouard-manet,genre_painting,Impressionism
53315,niko-pirosmani,genre_painting,Naive_Art_Primitivism
53316,edouard-manet,genre_painting,Realism
53317,Unknown Artist,genre_painting,Post_Impressionism
53318,william-merritt-chase,genre_painting,Impressionism
53319,Unknown Artist,genre_painting,Baroque
53320,Unknown Artist,genre_painting,Post_Impressionism
53321,james-mcneill-whistler,genre_painting,Impressionism
53322,james-mcneill-whistler,genre_painting,Realism
53323,mary-cassatt,genre_painting,Impressionism
53324,Unknown Artist,genre_painting,Baroque
53325,joaquã­n-sorolla,genre_painting,Impressionism
53326,francisco-goya,genre_painting,Romanticism
53327,Unknown Artist,genre_painting,Rococo
53328,Unknown Artist,genre_painting,Naive_Art_Primitivism
53329,thomas-eakins,genre_painting,Impressionism
53330,Unknown Artist,genre_painting,Baroque
53331,Unknown Artist,genre_painting,Post_Impressionism
53332,felix-vallotton,genre_painting,Art_Nouveau
53333,Unknown Artist,genre_painting,Naive_Art_Primitivism
53334,maurice-prendergast,genre_painting,Post_Impressionism
53335,Unknown Artist,genre_painting,Baroque
53336,Unknown Artist,genre_painting,Impressionism
53337,Unknown Artist,genre_painting,Impressionism
53338,Unknown Artist,genre_painting,Expressionism
53339,vasily-perov,genre_painting,Realism
53340,Unknown Artist,genre_painting,Realism
53341,kuzma-petrov-vodkin,genre_painting,Symbolism
53342,Unknown Artist,genre_painting,Baroque
53343,Unknown Artist,genre_painting,Expressionism
53344,Unknown Artist,genre_painting,Rococo
53345,Unknown Artist,genre_painting,Art_Nouveau
53346,Unknown Artist,genre_painting,Romanticism
53347,mary-cassatt,genre_painting,Impressionism
53348,katsushika-hokusai,genre_painting,Ukiyo_e
53349,maurice-prendergast,genre_painting,Impressionism
53350,Unknown Artist,genre_painting,Expressionism
53351,Unknown Artist,genre_painting,Realism
53352,thomas-eakins,genre_painting,Impressionism
53353,john-henry-twachtman,genre_painting,Impressionism
53354,ernst-ludwig-kirchner,genre_painting,Expressionism
53355,odilon-redon,genre_painting,Symbolism
53356,Unknown Artist,genre_painting,Impressionism
53357,fernando-botero,genre_painting,Naive_Art_Primitivism
53358,kuzma-petrov-vodkin,genre_painting,Symbolism
53359,katsushika-hokusai,genre_painting,Ukiyo_e
53360,Unknown Artist,genre_painting,Post_Impressionism
53361,jacob-jordaens,genre_painting,Baroque
53362,Unknown Artist,genre_painting,Romanticism
53363,Unknown Artist,genre_painting,Romanticism
53364,Unknown Artist,genre_painting,Realism
53365,Unknown Artist,genre_painting,Rococo
53366,mary-cassatt,genre_painting,Impressionism
53367,Unknown Artist,genre_painting,Impressionism
53368,Unknown Artist,genre_painting,Rococo
53369,henri-de-toulouse-lautrec,genre_painting,Impressionism
53370,Unknown Artist,genre_painting,Art_Nouveau
53371,james-tissot,genre_painting,Impressionism
53372,Unknown Artist,genre_painting,Contemporary_Realism
53373,Unknown Artist,genre_painting,Baroque
53374,Unknown Artist,genre_painting,Expressionism
53375,fernand-leger,genre_painting,Naive_Art_Primitivism
53376,Unknown Artist,genre_painting,Realism
53377,Unknown Artist,genre_painting,Realism
53378,georges-seurat,genre_painting,Post_Impressionism
53379,Unknown Artist,genre_painting,Impressionism
53380,Unknown Artist,genre_painting,Cubism
53381,vasily-surikov,genre_painting,Realism
53382,niko-pirosmani,genre_painting,Naive_Art_Primitivism
53383,Unknown Artist,genre_painting,Impressionism
53384,joaquã­n-sorolla,genre_painting,Impressionism
53385,Unknown Artist,genre_painting,New_Realism
53386,Unknown Artist,genre_painting,Baroque
53387,Unknown Artist,genre_painting,Impressionism
53388,niko-pirosmani,genre_painting,Naive_Art_Primitivism
53389,Unknown Artist,genre_painting,Rococo
53390,Unknown Artist,genre_painting,Baroque
53391,Unknown Artist,genre_painting,Romanticism
53392,utagawa-kuniyoshi,genre_painting,Ukiyo_e
53393,ferdinand-hodler,genre_painting,Post_Impressionism
53394,Unknown Artist,genre_painting,Impressionism
53395,william-merritt-chase,genre_painting,Impressionism
53396,valentin-serov,genre_painting,Impressionism
53397,Unknown Artist,genre_painting,Art_Nouveau
53398,mary-cassatt,genre_painting,Impressionism
53399,Unknown Artist,genre_painting,Post_Impressionism
53400,francisco-goya,genre_painting,Romanticism
53401,vasily-perov,genre_painting,Realism
53402,Unknown Artist,genre_painting,Expressionism
53403,james-mcneill-whistler,genre_painting,Impressionism
53404,Unknown Artist,genre_painting,Early_Renaissance
53405,Unknown Artist,genre_painting,Baroque
53406,Unknown Artist,genre_painting,Realism
53407,Unknown Artist,genre_painting,Realism
53408,Unknown Artist,genre_painting,Realism
53409,edouard-manet,genre_painting,Impressionism
53410,Unknown Artist,genre_painting,Romanticism
53411,henri-matisse,genre_painting,Expressionism
53412,valentin-serov,genre_painting,Realism
53413,joaquã­n-sorolla,genre_painting,Impressionism
53414,nikolay-bogdanov-belsky,genre_painting,Impressionism
53415,Unknown Artist,genre_painting,Realism
53416,Unknown Artist,genre_painting,Northern_Renaissance
53417,Unknown Artist,genre_painting,Expressionism
53418,Unknown Artist,genre_painting,Post_Impressionism
53419,jacek-malczewski,genre_painting,Romanticism
53420,fernand-leger,genre_painting,Naive_Art_Primitivism
53421,pierre-bonnard,genre_painting,Post_Impressionism
53422,Unknown Artist,genre_painting,New_Realism
53423,Unknown Artist,genre_painting,Baroque
53424,Unknown Artist,genre_painting,Ukiyo_e
53425,Unknown Artist,genre_painting,Realism
53426,Unknown Artist,genre_painting,Rococo
53427,henri-de-toulouse-lautrec,genre_painting,Post_Impressionism
53428,Unknown Artist,genre_painting,Ukiyo_e
53429,Unknown Artist,genre_painting,Rococo
53430,edvard-munch,genre_painting,Expressionism
53431,Unknown Artist,genre_painting,Realism
53432,Unknown Artist,genre_painting,Romanticism
53433,Unknown Artist,genre_painting,Realism
53434,Unknown Artist,genre_painting,Romanticism
53435,edvard-munch,genre_painting,Expressionism
53436,Unknown Artist,genre_painting,Expressionism
53437,Unknown Artist,genre_painting,Rococo
53438,Unknown Artist,genre_painting,Expressionism
53439,Unknown Artist,genre_painting,Expressionism
53440,georges-braque,genre_painting,Cubism
53441,sir-lawrence-alma-tadema,genre_painting,Romanticism
53442,konstantin-makovsky,genre_painting,Romanticism
53443,konstantin-somov,genre_painting,Symbolism
53444,james-tissot,genre_painting,Realism
53445,Unknown Artist,genre_painting,Rococo
53446,Unknown Artist,genre_painting,Rococo
53447,Unknown Artist,genre_painting,Post_Impressionism
53448,berthe-morisot,genre_painting,Impressionism
53449,joaquã­n-sorolla,genre_painting,Impressionism
53450,Unknown Artist,genre_painting,Cubism
53451,Unknown Artist,genre_painting,Art_Nouveau
53452,Unknown Artist,genre_painting,Expressionism
53453,Unknown Artist,genre_painting,Impressionism
53454,Unknown Artist,genre_painting,Rococo
53455,Unknown Artist,genre_painting,Art_Nouveau
53456,ernst-ludwig-kirchner,genre_painting,Cubism
53457,bartolome-esteban-murillo,genre_painting,Baroque
53458,Unknown Artist,genre_painting,Art_Nouveau
53459,dante-gabriel-rossetti,genre_painting,Romanticism
53460,pierre-bonnard,genre_painting,Post_Impressionism
53461,Unknown Artist,genre_painting,Baroque
53462,Unknown Artist,genre_painting,Impressionism
53463,Unknown Artist,genre_painting,Ukiyo_e
53464,Unknown Artist,genre_painting,Pointillism
53465,jan-matejko,genre_painting,Romanticism
53466,Unknown Artist,genre_painting,Impressionism
53467,gustave-moreau,genre_painting,Romanticism
53468,odilon-redon,genre_painting,Symbolism
53469,Unknown Artist,genre_painting,Realism
53470,Unknown Artist,genre_painting,Expressionism
53471,georges-seurat,genre_painting,Impressionism
53472,Unknown Artist,genre_painting,Art_Nouveau
53473,maurice-prendergast,genre_painting,Post_Impressionism
53474,david-burliuk,genre_painting,Naive_Art_Primitivism
53475,jacek-malczewski,genre_painting,Art_Nouveau
53476,Unknown Artist,genre_painting,Impressionism
53477,Unknown Artist,genre_painting,Expressionism
53478,pierre-bonnard,genre_painting,Post_Impressionism
53479,karl-bryullov,genre_painting,Romanticism
53480,Unknown Artist,genre_painting,Impressionism
53481,Unknown Artist,genre_painting,Expressionism
53482,Unknown Artist,genre_painting,Naive_Art_Primitivism
53483,Unknown Artist,genre_painting,Expressionism
53484,Unknown Artist,genre_painting,Baroque
53485,henri-de-toulouse-lautrec,genre_painting,Post_Impressionism
53486,Unknown Artist,genre_painting,Romanticism
53487,Unknown Artist,genre_painting,Art_Nouveau
53488,paul-gauguin,genre_painting,Post_Impressionism
53489,mary-cassatt,genre_painting,Impressionism
53490,niko-pirosmani,genre_painting,Naive_Art_Primitivism
53491,james-mcneill-whistler,genre_painting,Realism
53492,henri-matisse,genre_painting,Expressionism
53493,henri-de-toulouse-lautrec,genre_painting,Impressionism
53494,james-tissot,genre_painting,Realism
53495,thomas-eakins,genre_painting,Realism
53496,Unknown Artist,genre_painting,Baroque
53497,Unknown Artist,genre_painting,Realism
53498,georges-braque,genre_painting,Synthetic_Cubism
53499,Unknown Artist,genre_painting,New_Realism
53500,Unknown Artist,genre_painting,Rococo
53501,Unknown Artist,genre_painting,Ukiyo_e
53502,Unknown Artist,genre_painting,Expressionism
53503,Unknown Artist,genre_painting,Symbolism
53504,Unknown Artist,genre_painting,Romanticism
53505,Unknown Artist,genre_painting,Post_Impressionism
53506,james-tissot,genre_painting,Realism
53507,maurice-prendergast,genre_painting,Post_Impressionism
53508,vasily-perov,genre_painting,Realism
53509,sir-lawrence-alma-tadema,genre_painting,Romanticism
53510,Unknown Artist,genre_painting,Romanticism
53511,Unknown Artist,genre_painting,Expressionism
53512,thomas-eakins,genre_painting,Realism
53513,Unknown Artist,genre_painting,Baroque
53514,Unknown Artist,genre_painting,Rococo
53515,Unknown Artist,genre_painting,Expressionism
53516,Unknown Artist,genre_painting,Impressionism
53517,joaquã­n-sorolla,genre_painting,Impressionism
53518,john-henry-twachtman,genre_painting,Impressionism
53519,maurice-prendergast,genre_painting,Post_Impressionism
53520,Unknown Artist,genre_painting,Baroque
53521,raoul-dufy,genre_painting,Post_Impressionism
53522,Unknown Artist,genre_painting,Romanticism
53523,james-tissot,genre_painting,Realism
53524,vasily-vereshchagin,genre_painting,Realism
53525,konstantin-makovsky,genre_painting,Romanticism
53526,Unknown Artist,genre_painting,Baroque
53527,Unknown Artist,genre_painting,Romanticism
53528,Unknown Artist,genre_painting,Ukiyo_e
53529,konstantin-makovsky,genre_painting,Realism
53530,kuzma-petrov-vodkin,genre_painting,Symbolism
53531,Unknown Artist,genre_painting,Realism
53532,Unknown Artist,genre_painting,Rococo
53533,Unknown Artist,genre_painting,Expressionism
53534,georges-seurat,genre_painting,Impressionism
53535,karl-bryullov,genre_painting,Romanticism
53536,Unknown Artist,genre_painting,Naive_Art_Primitivism
53537,Unknown Artist,genre_painting,Impressionism
53538,Unknown Artist,genre_painting,Baroque
53539,peter-paul-rubens,genre_painting,Baroque
53540,fernand-leger,genre_painting,Cubism
53541,ernst-ludwig-kirchner,genre_painting,Expressionism
53542,katsushika-hokusai,genre_painting,Ukiyo_e
53543,vasily-perov,genre_painting,Realism
53544,Unknown Artist,genre_painting,Fauvism
53545,felix-vallotton,genre_painting,Post_Impressionism
53546,niko-pirosmani,genre_painting,Naive_Art_Primitivism
53547,konstantin-korovin,genre_painting,Impressionism
53548,Unknown Artist,genre_painting,Art_Nouveau
53549,Unknown Artist,genre_painting,Art_Nouveau
53550,Unknown Artist,genre_painting,Expressionism
53551,Unknown Artist,genre_painting,Realism
53552,Unknown Artist,genre_painting,Realism
53553,Unknown Artist,genre_painting,Baroque
53554,felix-vallotton,genre_painting,Art_Nouveau
53555,sir-lawrence-alma-tadema,genre_painting,Romanticism
53556,Unknown Artist,genre_painting,Realism
53557,Unknown Artist,genre_painting,Impressionism
53558,Unknown Artist,genre_painting,Contemporary_Realism
53559,Unknown Artist,genre_painting,Fauvism
53560,Unknown Artist,genre_painting,Realism
53561,Unknown Artist,genre_painting,Realism
53562,aubrey-beardsley,genre_painting,Art_Nouveau
53563,Unknown Artist,genre_painting,Romanticism
53564,utagawa-kuniyoshi,genre_painting,Ukiyo_e
53565,Unknown Artist,genre_painting,Naive_Art_Primitivism
53566,Unknown Artist,genre_painting,Rococo
53567,Unknown Artist,genre_painting,Impressionism
53568,Unknown Artist,genre_painting,Realism
53569,Unknown Artist,genre_painting,Realism
53570,Unknown Artist,genre_painting,Naive_Art_Primitivism
53571,Unknown Artist,genre_painting,Impressionism
53572,Unknown Artist,genre_painting,Impressionism
53573,Unknown Artist,genre_painting,Romanticism
53574,Unknown Artist,genre_painting,Ukiyo_e
53575,Unknown Artist,genre_painting,Expressionism
53576,ernst-ludwig-kirchner,genre_painting,Expressionism
53577,henri-fantin-latour,genre_painting,Symbolism
53578,Unknown Artist,genre_painting,Impressionism
53579,Unknown Artist,genre_painting,Romanticism
53580,Unknown Artist,genre_painting,Baroque
53581,Unknown Artist,genre_painting,Romanticism
53582,konstantin-korovin,genre_painting,Impressionism
53583,georges-seurat,genre_painting,Impressionism
53584,Unknown Artist,genre_painting,Realism
53585,Unknown Artist,genre_painting,Realism
53586,Unknown Artist,genre_painting,Impressionism
53587,utagawa-kuniyoshi,genre_painting,Ukiyo_e
53588,egon-schiele,genre_painting,Expressionism
53589,james-mcneill-whistler,genre_painting,Realism
53590,georges-seurat,genre_painting,Pointillism
53591,konstantin-makovsky,genre_painting,Realism
53592,sir-lawrence-alma-tadema,genre_painting,Romanticism
53593,georges-seurat,genre_painting,Post_Impressionism
53594,katsushika-hokusai,genre_painting,Ukiyo_e
53595,Unknown Artist,genre_painting,Realism
53596,Unknown Artist,genre_painting,Impressionism
53597,Unknown Artist,genre_painting,Expressionism
53598,ernst-ludwig-kirchner,genre_painting,Expressionism
53599,Unknown Artist,genre_painting,Rococo
53600,Unknown Artist,genre_painting,Realism
53601,nikolay-bogdanov-belsky,genre_painting,Impressionism
53602,francisco-goya,genre_painting,Romanticism
53603,berthe-morisot,genre_painting,Impressionism
53604,Unknown Artist,genre_painting,Realism
53605,henri-fantin-latour,genre_painting,Symbolism
53606,Unknown Artist,genre_painting,Art_Nouveau
53607,mary-cassatt,genre_painting,Impressionism
53608,ivan-kramskoy,genre_painting,Realism
53609,Unknown Artist,genre_painting,Expressionism
53610,Unknown Artist,genre_painting,Romanticism
53611,Unknown Artist,genre_painting,Realism
53612,Unknown Artist,genre_painting,Realism
53613,paul-gauguin,genre_painting,Post_Impressionism
53614,william-merritt-chase,genre_painting,Impressionism
53615,Unknown Artist,genre_painting,Impressionism
53616,katsushika-hokusai,genre_painting,Ukiyo_e
53617,Unknown Artist,genre_painting,Impressionism
53618,Unknown Artist,genre_painting,Naive_Art_Primitivism
53619,dante-gabriel-rossetti,genre_painting,Romanticism
53620,Unknown Artist,genre_painting,Baroque
53621,Unknown Artist,genre_painting,Pop_Art
53622,vasily-perov,genre_painting,Realism
53623,Unknown Artist,genre_painting,Post_Impressionism
53624,Unknown Artist,genre_painting,Rococo
53625,Unknown Artist,genre_painting,Art_Nouveau
53626,david-burliuk,genre_painting,Naive_Art_Primitivism
53627,Unknown Artist,genre_painting,Post_Impressionism
53628,Unknown Artist,genre_painting,Expressionism
53629,vasily-vereshchagin,genre_painting,Realism
53630,berthe-morisot,genre_painting,Impressionism
53631,Unknown Artist,genre_painting,Impressionism
53632,Unknown Artist,genre_painting,Impressionism
53633,Unknown Artist,genre_painting,Realism
53634,Unknown Artist,genre_painting,Baroque
53635,ernst-ludwig-kirchner,genre_painting,Expressionism
53636,theo-van-rysselberghe,genre_painting,Impressionism
53637,edward-burne-jones,genre_painting,Romanticism
53638,ferdinand-hodler,genre_painting,Impressionism
53639,katsushika-hokusai,genre_painting,Ukiyo_e
53640,joaquã­n-sorolla,genre_painting,Impressionism
53641,karl-bryullov,genre_painting,Romanticism
